nFID	lat	lon	location	name	last_at	time	city	gender	id	followers_count	friends_count	statuses_count	created_at	domain	status_id	status_text
74951	23.106	113.106	¹ã¶«	ìoJingShi	2014/5/1 0:00	1:06:00	1000	f	2008151293	259	149	164	Sat Mar 05 11:56:37 +0800 2011		3.75238E+15	¡¡http://t.cn/Rh5LB4h
160508	23.19599	113.42099	¹ã¶« ¹ãÖÝ	¿ààíÁ¼Ò©v	2014/5/1 0:00	1:06:00	1	f	2126437805	136	146	126	Mon May 09 23:54:41 +0800 2011		3.75072E+15	ÆÛÈËÄªÆÛÐÄ£¬ÉËÈËÎðÉËÇé¡£ ±ð°ÑËûÈËµÄÉÆÁ¼µ±ÈíÈõ£¬ÄÇÊÇÒ»ÖÖ´ó¶È£»±ð°ÑËûÈËµÄ¿íÈÝµ±Å³Èõ£¬ÄÇÊÇÒ»ÖÖ´È±¯¡£ºÃÆ¢ÆøµÄÈË²»ÇáÒ×·¢»ð£¬²»´ú±í²»»á·¢»ð£»ÐÔ×Óµ­µÄÈËÖ»ÊÇ×°ºýÍ¿£¬²»´ú±íÃ»ÓÐµ×Ïß¡£¸ÐÇé£¬²»ÄÜ·óÑÜ£»ÈËÐÄ£¬²»ÄÜÍæÅª£»Ôµ·Ö£¬²»ÄÜ»Ó»ô¡£°ÑÇéµ±Çé£¬²ÅÓÐÕæ¸ÐÇé£»Æ½µÈ»¥°®£¬²ÅÓÐÕæÈËÐÄ¡£
41500	22.91528	113.06679	¹ã¶« Ñô½­	±R¼ÎÐÀjiaxin	2014/5/1 0:00	1:06:00	17	f	3632818915	67	174	449	Wed Jul 17 09:45:24 +0800 2013		3.76719E+15	À´¿´¿´ÎÒÅÄµÄMV£¬µã´Ë²¥·Å>>http://t.cn/R7bTVOp£¨Í¨¹ý #ÃÀÅÄ# Â¼ÖÆ£©
61976	22.97185	113.32644	¹ã¶« ¹ãÖÝ	ñR¶þ ”ÎÄ‚Ü	2014/5/1 0:00	1:06:00	1	m	3203679717	10118	181	269	Wed Dec 26 09:32:16 +0800 2012		3.76633E+15	×ª·¢
61977	22.98869	113.34551	¹ã¶« ¹ãÖÝ	Çà´ºÀíÏëÏÂÎç	2014/5/1 0:00	1:06:00	1	f	1853866553	145	229	901	Wed Nov 10 16:18:18 +0800 2010		3.76826E+15	±ØÐë±ØµÄ×ª:´©¸ß¸úÐ¬½Å²»Í´µÄÐ¡ÇÏÃÅ[ÍµÐ¦]
164818	23.0792	113.93979	¹ã¶«	ÈËÉúÈôÖ»Èç³õ¼ú-wjl	2014/5/1 0:00	1:06:00	1000	m	2915226504	141	466	2867	Mon Jul 23 23:07:04 +0800 2012		3.76846E+15	Á¬23Ìõ¹ú¼Ò°²È«·¨¶¼²»ÄÜÂäÊµ£¬¹ú¼ÒÆ¾Ê²Ã´ÐÅÈÎ¸ÛÈË¸øËûÃÇÍêÈ«×ÔÖ÷µÄÆÕÑ¡£¿//@±ÙÒ¥ÓëÕæÏà:»ù±¾·¨ÊµÊ©17Äê£¬ÖÁ½ñÁ¬ÅÑ¹ú×ï¶¼ÎÞ·¨ÈëÐÌ¡£±ðËµËü¿ÉÄÜ»ØÓ¦ÏµÎó¹Ò£¬¾ÍËã¹ÊÒâÈç´Ë£¬ÓÖÄÜÕ¦Ñù?
159579	23.14757	113.37509	¹ã¶« ¹ãÖÝ	Ë¼ÈÕ×Ó	2014/5/1 0:00	1:06:00	1	f	3230482282	61	78	248	Wed Apr 10 15:13:52 +0800 2013		3.76722E+15	»î×Å ¾ÍÒª¿ªÐÄµÄ»î×Å ×ö×Ô¼º¿ªÐÄµÄÊÂÇé http://t.cn/R7b8sw0
119052	23.11389	113.2463	¹ã¶« ¹ãÖÝ	ÎÒ²»ÊÇÄãµÄ¹·_âÆµ­Ø¼	2014/5/1 0:00	1:06:00	1	m	3182998857	12936	230	1432	Wed Jan 23 23:44:42 +0800 2013		3.76834E+15	-[Ë¯¾õ]¡£@YpÑîÓ¢Åô @ÑÀÒ½ÆÅ http://t.cn/8kRR5hL
159578	23.167	113.4232	¹ã¶« ·ðÉ½	ÎâÖ¾ºè_Sam	2014/5/1 0:00	1:06:00	6	m	1801592783	484	192	207	Tue Aug 24 12:10:39 +0800 2010		3.76281E+15	 //@ApersonÓÀ²ý:×ª·¢Î¢²©
160798	23.12737	113.38717	¹ã¶« ºÓÔ´	Ð¦Ð¦Smile1550	2014/5/1 0:00	1:06:00	16	f	3786930407	44	49	26	Tue Sep 10 23:39:47 +0800 2013		3.73837E+15	Ë³Àû[àÞÒ®][àÞÒ®][àÞÒ®] //@Loga_¼Ñ¼Ñ:Ò»Æð£¬¼ÓÓÍ£¡Ë³Àû[ºÃ°ô][ºÃ°ô] //@XUxue±ù:@Loga_¼Ñ¼Ñ @ÑÕ_Ð¡ÃÎ @°¢´ï×Ð¶ù @IMBadass @Ð¦Ð¦Smile1550 @Cherry_²Ìö© @ü\¼Ó‚×Ó@¾š²ýÐÅ-¼šJun @M-Hdee @Ñ©¶ùÒ²·è¿ñ
5663	22.5223	113.34866	ÆäËû	ÓÃ»§snqgpy5x7pÎÞÓïÑÔ	2014/5/1 0:00	1:06:00	1000	m	5127744560	2	30	4	Thu May 01 00:49:52 +0800 2014		3.70534E+15	×ª·¢Î¢²©
20239	22.5224	114.03199	¹ã¶« ÉîÛÚ	Óàâý168	2014/5/1 0:00	1:06:00	3	m	1935924987	78	127	759	Wed Jan 26 21:44:54 +0800 2011		3.76772E+15	ÊÇµÄ
174185	23.1852	113.3263	¹ã¶« ¹ãÖÝ	Ô¸Ìý-ÆäÏê	2014/5/1 0:00	1:06:00	1	m	1908998571	737	612	620	Sat Jan 01 19:45:48 +0800 2011		3.76823E+15	ÈËÈË¶¼¶®´óµÀÀí£¬È´ÄÑÒÔ¿ØÖÆÐ¡ÇéÐ÷¡£
12198	22.58563	113.90181	ÆäËû	ÔÙÐ¦Ç³È»	2014/5/1 0:00	1:06:00	1000	f	3405312432	33	39	44	Thu May 02 23:42:12 +0800 2013		3.76179E+15	Ö»ÊÇÏëÒªµÄÌ«¶àÁË¶øÒÑ
107550	23.11656	113.61834	¹ã¶« ¹ãÖÝ	Õ¿Ñ©Ó£	2014/5/1 0:00	1:06:00	1	f	1887798590	720	476	2355	Sat Dec 04 16:08:51 +0800 2010	zxy00	3.76025E+15	[°®Äã][°®Äã]Ã´Ã´ßÕ
46898	22.863	113.424	¹ã¶« ¹ãÖÝ	_ÔüÔüÊÇ__ÎÒ	2014/5/1 0:00	1:07:00	1	f	2289050200	253	224	365	Fri Aug 05 19:50:49 +0800 2011		3.76713E+15	[¿á][¿á]
165356	23.16649	113.04737	¸ÊËà À¼ÖÝ	24Â¥-	2014/5/1 0:00	1:07:00	1	m	2754241317	51	117	212	Mon May 07 22:48:35 +0800 2012		3.76827E+15	//@³¬¼¶¿Î³Ì±í:[°Ý°Ý]
38252	22.77482	113.27284	¹ã¶« ·ðÉ½	allmisme	2014/5/1 0:00	1:07:00	6	m	1890254872	29	55	647	Tue Dec 07 13:53:54 +0800 2010		3.74035E+15	#nubia Z7#nubiaÖÇÄÜÊÖ»úÔ¤Ô¼ËÍ´óÀñ»î¶¯@nubiaÖÇÄÜÊÖ»ú£¬ÐÂÆ·Õðº³ÉÏÊÐ»ðÈÈÔ¤Ô¼ÖÐ£¡³É¹¦×ª·¢Ô¤Ô¼ÓÐ»ú»áµÃºÃÀñ£¬Ð¡»ïÃÇ¸Ï½ôÎ§¹Û°Éhttp://t.cn/zj0DwRC
105636	23.04755	113.38093	ÆäËû	ElephUit	2014/5/1 0:00	1:07:00	1000	f	2208670574	1712	137	88	Fri Jul 01 18:52:40 +0800 2011		3.76598E+15	ÎÒ»áÔÚ½ñÄêÓÐ¸öºÜºÃµÄ´ó±ä»¯[³Ô¾ª]
57767	23.01065	113.17279	¹ã¶« ·ðÉ½	Imagine-lhx	2014/5/1 0:00	1:07:00	6	f	2388509804	346	444	3407	Sun Sep 11 14:17:16 +0800 2011		3.76124E+15	GEMÒªÉÏÌ«¿ÕÁË£¡ÌæÄã¿ªÐÄ[½­ÄÏstyle]
13231	22.55916	113.89965	¹ã¶« ÉîÛÚ	jianqisz	2014/5/1 0:00	1:07:00	3	m	2942830754	145	39	52	Thu Sep 20 15:39:43 +0800 2012	jianqisz1994	3.76756E+15	·ÖÏí¸èÇú£¬ #³Â³þÉú - ÕâÒ»¿Ì# ÕæµÄºÜºÃÌýà¸£¬½éÉÜ¸øÄãÃÇ£¡£¨À´×Ô #¿á¹·ÒôÀÖ°²×¿°æ# £©http://t.cn/R7q27sB http://t.cn/R7q27sj
30640	22.71117	113.78815	¹ã¶« Ã·ÖÝ	KiKi-ÂÞ»¶»¶	2014/5/1 0:00	1:07:00	14	f	2162146334	10	158	41	Tue Jun 07 00:42:54 +0800 2011		3.75264E+15	ÖÐÇï¿ìÀÖ http://t.cn/RhtPJy8
165039	23.18321	112.9065	¹ã¶« ÕØÇì	Kristy--Ø¼	2014/5/1 0:00	1:07:00	12	f	2499556563	480	177	655	Tue Nov 29 15:54:12 +0800 2011	hxl888915	3.76813E+15	ÒÂÒÂ²¼Éá ·²ÔÚ±¾µê¹ºÂú100Ôª£¬¿É°üÓÊ¡£      Çë´ó¼Ò¹Ø×¢Ò»ÏÂ¡­ £¬ ÕâÊÇÎÒµÄÎ¢µê£¬´ó¼Ò°ïÃ¦¶à¶àÐû´«Ó´? http://t.cn/R7tidks 
186033	23.65248	113.04762	±±¾© ¶«³ÇÇø	Long_36	2014/5/1 0:00	1:07:00	1	m	5058050044	12	93	12	Tue Mar 04 19:22:35 +0800 2014		3.73608E+15	×ª·¢Î¢²©
13232	22.5369	113.92109	ºþ±± Îäºº	loveµûÇÙ	2014/5/1 0:00	1:07:00	1	f	1941909932	11	41	22	Thu May 19 00:15:22 +0800 2011		3.70522E+15	[ÃÈ][ÃÈ] ÎÒÔÚÕâÀï:http://t.cn/8kRRpHe
755	22.53219	113.03707	¹ã¶« ½­ÃÅ	Min-in-n	2014/5/1 0:00	1:07:00	7	f	2422853462	426	438	220	Sun Sep 25 12:02:24 +0800 2011		3.7206E+15	»¹ÐÐ°É£¿£¿£¿[ÎûÎû] http://t.cn/RvSJtGE
104778	23.124	113.426	±±¾© ¶«³ÇÇø	MrÀ´À´×Ð	2014/5/1 0:00	1:07:00	1	m	3121824875	167	520	102	Sat Nov 17 00:15:04 +0800 2012		3.74382E+15	×ª·¢Î¢²©
170075	23.22558	113.25639	¼ªÁÖ °×³Ç	MyÎ¨°®ÖÝ	2014/5/1 0:00	1:07:00	8	f	5084804211	81	271	217	Tue Mar 25 22:48:37 +0800 2014		3.76845E+15	Ïë»»¸öÍøÃû£¬¾¹È»ºÜ¶à¶¼ÒÑÕ¼ÓÃ£¬ÎÒ²»¶Ï¼õ×Ö£¬¼Ó×Ö¡£ÖÕÓÚ¸ã¶¨£¡ÎÒ¾ö¶¨£¬Õâ¸öÓÃ»§Ãû´ËÉú²»»»¡£¿´Ë­À´ºÍÎÒÇÀ£¡
168971	23.23587	113.35085	¹ã¶« ¹ãÖÝ	QHQ_Ð¡Ç¿	2014/5/1 0:00	1:07:00	1	m	3294924154	79	49	673	Sat Apr 06 16:44:58 +0800 2013		3.76752E+15	×ª·¢Î¢²©
119050	23.19467	113.2065	ºþÄÏ ÒæÑô	tannzi	2014/5/1 0:00	1:07:00	9	m	3294982477	146	235	457	Wed Feb 27 16:38:45 +0800 2013		3.76838E+15	Anyway £¬I'll be all right.
160209	23.15448	113.40382	¹ã¶« ·ðÉ½	VincentÌ·ÔÊÉý	2014/5/1 0:00	1:07:00	6	m	2039617762	285	324	1379	Sat May 21 18:47:10 +0800 2011		3.7523E+15	»¢ÂäÆ½Ñô±»È®ÆÛ°¡£¬son of the bitch http://t.cn/RPUZh0F
14892	22.60661	114.03827	¹ã¶« ¹ãÖÝ	Viviane_chan	2014/5/1 0:00	1:07:00	1	f	1562661621	65	31	267	Tue Jun 01 14:38:34 +0800 2010	janehouse	3.74542E+15	ÀÛµ½Ò»ÌÉÏÂ´²¾ÍË¯×ÅÁË¡­¡­ http://t.cn/z8L2Ukk
123072	23.16207	113.21347	¹ã¶« ½­ÃÅ	xiaoÊ|×Ð	2014/5/1 0:00	1:07:00	7	f	2041301927	330	211	555	Wed Mar 23 19:30:32 +0800 2011		3.76803E+15	×ª·¢Î¢²©
21524	22.68017	113.0334	¹ã¶« ½­ÃÅ	xÀÁÊÏ½Ì×æ	2014/5/1 0:00	1:07:00	7	f	2197783574	92	54	126	Thu Jun 30 15:01:06 +0800 2011		3.76468E+15	[ÍµÐ¦][Ç×Ç×]
39036	22.80659	113.32081	ÆäËû	Yç÷Ð¡ÁÖ	2014/5/1 0:00	1:07:00	1000	f	2011759887	129	96	140	Mon Sep 10 15:44:46 +0800 2012		3.74649E+15	×ª·¢Î¢²©
123825	23.12549	113.25358	¹ã¶« ¹ãÖÝ	¹ãÖÝ¶þÖÐÞããØ±çÂÛÉç	2014/5/1 0:00	1:07:00	1	m	2163539592	741	337	617	Tue Jun 07 21:42:56 +0800 2011	gzezbls	3.74942E+15	µÚ¶þ²¨¡«
171136	23.20611	113.26903	¹ã¶« ¹ãÖÝ	¼Ó·Ædada	2014/5/1 0:00	1:07:00	1	f	3664262714	21	43	69	Fri Jul 26 17:31:21 +0800 2013		3.72978E+15	¿´µ½Äã½ñÌìÐÄÇéºÜºÃµÄÑù×Ó£¬ÎÒ¾¹²»ÖªµÀ×Ô¼ºÊÇºÎÐÄÇé¡£ ¿ªÐÄµÄÊÇÄãºÜ¿ªÐÄ£¬²»¿ªÐÄµÄÊÇÖªµÀÄãµÄ¿ªÐÄÓë×Ô¼ººÁÎÞ¹ØÏµ¡£¡£¡£
47407	22.78296	113.59427	¹ã¶« ¹ãÖÝ	èa¼ƒÏÄ_ÀÏÑóî^Ñó˜\˜\˜\˜\˜\˜\˜\	2014/5/1 0:00	1:07:00	1	m	1447383941	590	434	9266	Tue Feb 22 19:45:17 +0800 2011	theadofy	3.76821E+15	Ö®ºó¸ÉÁË¸öË¬ÊÇÊ²Ã´¹í°¡¹þ¹þ¹þ¹þ¹þ¹þ¹þ¹þ¹þ
119051	23.17189	113.24384	¹ã¶«	ßÇÍÛÒÁ2490487757	2014/5/1 0:00	1:07:00	1000	f	2490487757	2	24	2	Thu Nov 24 19:00:14 +0800 2011		3.70522E+15	ÓÃÁË°Ù¶ÈÊÖ»úÎÀÊ¿²ÅÖªµÀ£¬360ÎÀÊ¿÷È×å°æÒÑ¾­ÍµÅÜÁËÎÒ53.6KÁ÷Á¿£¬ÊÇ¿ÉÈÌÊë²»¿ÉÈÌ£¡àèÀïÅ¾À²ºÝÔÒÒ»Í¨¼¦µ°Ö®ºóºÜàËÉ­£¡ Ð¡»ï°éÃÇÒ²¸Ï½ôÇÆÇÆË­ÔÚÍµÅÜÄãµÄÁ÷Á¿°É£¡http://t.cn/8kMGgFK ¡£ ÎÒÔÚ:http://t.cn/8sufR8q
47408	22.80195	113.54534	¹ã¶« ¹ãÖÝ	¿ÊÍûx¿É¼°	2014/5/1 0:00	1:07:00	1	m	2741252842	137	66	31	Sat Mar 17 08:24:38 +0800 2012		3.72048E+15	¹þ£¬ÕæµÄ²»Öª¸ÃÔõÑùËµºÃÁË?? http://t.cn/z8AbZas
158605	23.16278	113.42562	¹ã¶« ¹ãÖÝ	ÁÕ×ÓÀïÓÐÊ²Ã´	2014/5/1 0:00	1:07:00	1	f	2931003531	148	101	492	Sun Sep 02 11:35:15 +0800 2012		3.76822E+15	[ÏÊ»¨]
159577	23.1284	113.37439	¹ã¶« ¹ãÖÝ	ÁôÏÂ--ÊØ×¡	2014/5/1 0:00	1:07:00	1	f	2640755412	33	74	111	Thu Dec 29 11:40:40 +0800 2011		3.75738E+15	×ª·¢Î¢²©
169525	23.19335	113.2581	¹ã¶« ¹ãÖÝ	ÂíÉÏÐÐºÃÔË2014	2014/5/1 0:00	1:07:00	1	m	5025916450	4	23	45	Fri Feb 07 21:15:43 +0800 2014		3.71655E+15	Ð¡ÊÜ£ºÒ»°ëÊÇÌìÊ¹£¬Ò»°ëÊÇÄ§¹í£»Ð¡¹¥£ºÒ»°ëÊÇÉðÊ¿£¬Ò»°ëÊÇÁ÷Ã¥£»ÓÑÒê£ºÒ»°ëÊÇÇ£¹Ò£¬Ò»°ëÊÇÌáÐÑ£»°®Çé£ºÒ»°ëÊÇ¼¤Çé£¬Ò»°ëÊÇÖ´×Å£»¼ÒÍ¥£ºÒ»°ëÊÇÒÀÁµ£¬Ò»°ëÊÇÔðÈÎ£»¹¤×÷£ºÒ»°ëÊÇÂíÆ¨£¬Ò»°ëÊÇÄÜÁ¦£»ÈËÉú£ºÒ»°ëÊÇÏÖÊµ£¬Ò»°ëÊÇÃÎÏë£»ÐÒ¸££ºÒ»°ëÊÇ½ðÇ®£¬Ò»°ëÊÇÂú×ã¡£ http://t.cn/8kRR4JG
171137	23.21914	113.29936	ÆäËû	ÃÀÓÉÐÄÉú5	2014/5/1 0:00	1:07:00	1000	m	3568184995	6	39	24	Sat Jul 20 18:13:46 +0800 2013		3.75869E+15	ÎÒÉÏ´«ÁËÒ»ÕÅÃÉ×ÔÔ´¹ýÇÅÃ×Ïß(Íò´ï¹ã³¡µê)µÄÍ¼Æ¬£¬ http://t.cn/aoloZP @´óÖÚµãÆÀ¿Í»§¶Ë
10669	22.49983	113.89425	ºþÄÏ »³»¯	Æ¨ÑÛÔúÌõÉ×	2014/5/1 0:00	1:07:00	12	m	2654964510	8	6	11	Sat Jan 07 02:13:21 +0800 2012		3.76637E+15	À´¿´¿´ÎÒÅÄµÄMV£º¡°¹þ¹þ¡±£¬µã´Ë²¥·Å>>http://t.cn/R7LkSLp£¨Í¨¹ý #ÃÀÅÄ# Â¼ÖÆ£©
170612	23.21794	113.28749	¹ã¶« ¹ãÖÝ	ÇçÌìÌìÇçyxh	2014/5/1 0:00	1:07:00	1	f	1934198201	197	281	250	Tue Aug 09 21:36:51 +0800 2011		3.766E+15	//@äìÏæÄ«ÈË-Ð¤ÇåºìÊé·¨:ÞD°lÎ¢²©
115519	23.01495	113.92282	¹ã¶« ¶«Ý¸	Éñ¾­ÖÊØ¼_‹C_ˆÜ	2014/5/1 0:00	1:07:00	19	m	2075543091	130	121	8	Thu Apr 07 21:37:51 +0800 2011		3.76573E+15	649Ìì¡£
79694	23.04259	113.10532	¹ã¶« ·ðÉ½	ëàëàµÄ¶Û¶ÛÖí	2014/5/1 0:00	1:07:00	6	m	1748440785	738	624	5210	Sun May 30 00:22:32 +0800 2010	saddamchen	3.76828E+15	Íí°²£¬¶Û¶ÛµÄ±¦±´ëàëàÖíÀÏ¹«×Ð[ÖíÍ·][ÖíÍ·]@¶Û¶ÛµÄëàëàÖí [ÔÂÁÁ][ÔÂÁÁ][ÔÂÁÁ][ÔÂÁÁ][ÏÊ»¨][ÏÊ»¨][ÏÊ»¨][ÏÊ»¨][ÐÄ][ÐÄ][ÐÄ][ÐÄ][°®Äã][°®Äã][°®Äã][°®Äã]Ã¿ÌìÒ»Ïë£¬ÏëÄî×ÅÎÒµÄÀÏÆÅ£¬ÏëÄîÎÒµÄ±¦±¦[ÄÐº¢¶ù][ÄÐº¢¶ù][ÄÐº¢¶ù]love you ÖíÖí http://t.cn/z8bO0Qa
121479	23.16591	113.25724	¹ã¶« ¹ãÖÝ	ÍõÃÈÃÈµÄÎ§²±Ö¯²»ºÃ	2014/5/1 0:00	1:07:00	1	f	3435866622	341	253	630	Wed May 08 15:20:25 +0800 2013		3.76841E+15	ÎÒµÄÌØ³¤¾ÍÊÇÍÈÌØ³¤¡£ÎÒµÄÈ±µã¾ÍÊÇÍÈÌØ´Ö¡£ http://t.cn/z8t7Ng8
31075	22.68934	113.80204	¹ã¶« Ã¯Ãû	ÎÒLÏþÒò±¬Õ¨·¬ÊíÃÃ	2014/5/1 0:00	1:07:00	9	f	3081540433	310	153	942	Mon Nov 05 01:37:40 +0800 2012		3.74314E+15	[°®Äã][°®Äã][°®Äã]
11700	22.57947	113.85865	¹ã¶« ÉîÛÚ	Ñôº£êÉî£	2014/5/1 0:00	1:07:00	3	m	1914275632	485	682	1288	Tue Jan 04 23:08:59 +0800 2011		3.76802E+15	Ã»ÓÐÑô¹â£¬Ã»ÓÐÓê£¬Ã»ÓÐÔç²ÍÃ»ÓÐÄã¡£ ¡¾Ôç°²¡¢´óÎäºº¡¿[°®Äã] http://t.cn/R75m49m
12708	22.54799	113.891	¹ã¶« ÉîÛÚ	ÒÀÒÀÂèlian	2014/5/1 0:00	1:07:00	3	f	1563777392	62	104	84	Mon Nov 15 13:25:25 +0800 2010	leila324	3.7389E+15	¡¾ÊÓÆµ£º°Ö°ÖºÃ¡¿http://t.cn/RPxaOKO£¨À´×ÔÓÚÓÅ¿á°²×¿¿Í»§¶Ë£© http://t.cn/RPxaOKP
53348	22.94376	112.98182	¹ã¶« ·ðÉ½	ÜþÑôºóÈËxqpd	2014/5/1 0:00	1:07:00	6	m	2694374563	183	192	802	Wed Apr 04 19:48:24 +0800 2012		3.76428E+15	×ª·¢Î¢²©
163557	23.094	113.75832	ÆäËû	ÓÃ»§w3oaixa94n	2014/5/1 0:00	1:07:00	1000	m	5104723146	4	36	13	Tue Apr 08 20:33:45 +0800 2014		3.75114E+15	#°²×¿¶¯Ì¬±ÚÖ½#ÌìÈ»¹ÔÇÉµÄ´óÁ³ß÷Ö½£¬ÂôµÄÒ»ÊÖºÃÃÈ~Ô¤ÀÀÁ´½Ó£ºhttp://t.cn/8sCcyDU
16724	22.52231	114.04801	¹ã¶« ÉîÛÚ	×íÎÔËÉÏª	2014/5/1 0:00	1:07:00	3	m	1744917587	100	114	385	Sun Jul 11 16:17:05 +0800 2010		3.76246E+15	//@È«Çò½¡ÉíÖÐÐÄ:·Ç³£ÍêÕûµÄ½Ì³Ì[ÔÞ]
172915	23.20262	113.37015	¹ã¶« Õ¿½­	314HRC	2014/5/1 0:00	1:08:00	8	m	3107485504	23	34	49	Fri Jan 04 20:46:38 +0800 2013		3.75995E+15	ºöÈ»ºÜÃ»×ÔÐÅ http://t.cn/RhELjXw
33986	22.648	114.03199	¹ã¶« ÉîÛÚ	412Ïë¿¡	2014/5/1 0:00	1:08:00	3	f	1815031147	17	96	3	Wed Sep 08 15:24:01 +0800 2010		3.71384E+15	ÆäŒÕæÕýÅãÄãµ½ÀÏµÄ£¬ÊÇÄÇÖÖÃ»Ì«¶àÒâÍâ£¬Ò²Ã»ÓÐµ±³õµÄÐÄÌø£¬È´ÎÞÂÛÈçºÎÒ²²»Àë¿ªÄãµÄÈË¡£´Ó¼¤Çéµ½Ç×Çé£¬´Ó¸Ð¶¯µ½¸Ð¶÷£¬´ÓÀËÂþµ½ÏàÊØ¡£Ê±¼äÔ½¾Ã£¬Ô½²»Ô¸Àë¿ªÄã£¬Õâ²Å½Ð°®ÈË¡£ http://t.cn/8s41k66
123823	23.17423	113.25369	¹ã¶« ¹ãÖÝ	520µÈ´ý×ÅÄã	2014/5/1 0:00	1:08:00	1	m	3841672952	12	29	74	Wed Oct 09 23:47:03 +0800 2013		3.76826E+15	Ê§È¥×ÔÐÅµÄÎÒ£¬¸ÃÈçºÎÕÒ»Ø´ÓÇ°×ÔÐÅµÄÎÒÄØ
184214	23.43899	113.32299	ÁÉÄþ ÉòÑô	ANDYÍûÈÕÁ«	2014/5/1 0:00	1:08:00	1	m	2258256445	216	409	2235	Tue Jul 19 21:13:37 +0800 2011		3.76819E+15	¶ÔÄ°ÉúÈËËµÐ»Ð»µÄÆµÂÊ·´Ó¦ÄãµÄËØÖÊ£¬¶Ô´ý¼ÒÈËËµ»°µÄÌ¬¶È·´Ó¦ÄãµÄÈËÆ·£¬¸ú¼ÒÈËËµ»°¶¼²»ÄÍ·³¼°²îµÄÌ¬¶È£¬ÎÞÂÛÄãÊÇË­Ò²²»»áÓÐÉ¶´ó×÷ÎªÁË£¬Ò²²»¿É½»¡¢
11182	22.5369	113.92109	¹ã¶« ÉÇÎ²	Cai-hh	2014/5/1 0:00	1:08:00	15	m	1779411547	807	518	209	Mon Jul 19 23:30:48 +0800 2010		3.76791E+15	ÖÕÓÚ£¬Ê±¼ä»¹ÊÇ¸ø³öÁË´ð°¸£¡Ã÷Ìì£¬ÓÖÊÇÕ¸ÐÂµÄÒ»Ìì£¬ÀúÊ·ÖÕ»á±»ÒÅÍüÓëÅ×Æú£¬ÐèÅ¬Á¦£¬ÐèÇ¿´ó£¬²ÅÄÜµÖ¿¹Íâ½çµÄÄ§Á¦¡­Éú»î£¬»¹ÔÚ¼ÌÐø£¬Ô¸Äã°²ºÃ£¬ÎÒÒ²»á¸üºÃ£¡[ÔÂÁÁ][ÔÂÁÁ]
123824	23.14792	113.25675	ºþÄÏ ³¤É³	cccccceremony	2014/5/1 0:00	1:08:00	1	f	2767550043	257	376	1785	Wed May 16 09:13:27 +0800 2012		3.7684E+15	¿´À´¿´È¥ »¹ÊÇÅÖ×ÓÕâ¸ö½ÇÉ«¸Ð¾õ×îºÏÊÊ°¡
105407	23.04258	113.3861	¹ã¶« ¹ãÖÝ	ChoiÈÙ¿µ	2014/5/1 0:00	1:08:00	1	m	2312828061	562	339	3566	Sat Aug 20 00:28:59 +0800 2011		3.76806E+15	ÈÕ±¾ÕæµÃÊ²Ã´¶¼ÓÐ
160506	23.19292	113.40687	¹ã¶« ¹ãÖÝ	Lam-Zi	2014/5/1 0:00	1:08:00	1	f	2257100950	323	247	961	Wed Jul 20 14:03:21 +0800 2011		3.76755E+15	[°®Äã][°®Äã][°®Äã]Èý¸öËïÅã‹°‹°¹ýÉúÈÕ[µ°¸â][ÀñÎï][ÏÊ»¨]happy  birthday for ‹°‹°[ÐÄ] http://t.cn/R7qZ3Ol
159234	23.14053	113.43155	¹ã¶« ¹ãÖÝ	LeiÃ÷Öé	2014/5/1 0:00	1:08:00	1	f	2657832524	418	271	681	Sun Jan 08 15:21:56 +0800 2012		3.76789E+15	Â¥ÉÏ×¡µÄÁ½¸öÄÐµÄÕæÓÐÇéµ÷£¬´ó°ëÒ¹µÄ»¹ÔÚµ¯¼ªËû£¡??[´ò¹þÆø] http://t.cn/R75a7I6
158887	23.15092	113.50138	¹ã¶« ¹ãÖÝ	man-»¨	2014/5/1 0:00	1:08:00	1	f	1947373025	260	220	647	Wed Feb 02 18:50:40 +0800 2011		3.76609E+15	×ª·¢Î¢²©
105107	23.11796	113.40131	¹ã¶« ½ÒÑô	mtð©öÎ	2014/5/1 0:00	1:08:00	52	m	2975450950	141	122	467	Wed Aug 29 12:46:43 +0800 2012		3.76696E+15	#Ë«×Ó×ù¹ö³öÐÇ×ùÈ¦#ÎÒÏ²»¶Õâ»°Ìâ
62316	23.028	113.33499	¹ã¶« ¹ãÖÝ	Rainie_HoHo	2014/5/1 0:00	1:08:00	1	f	1752043435	822	227	1702	Mon Jun 07 11:17:28 +0800 2010	heyeying	3.7682E+15	#ÅãÄãÈ¥¿´Á÷ÐÇÓê#²»ºÃÒâË¼¡£±±¾©ÓÐÎíö²¿´²»µ½¡£[‚ûÐÄ][‚ûÐÄ][‚ûÐÄ]
184212	23.45471	113.32147	¹ã¶« ·ðÉ½	shuoyu»ªÀö	2014/5/1 0:00	1:08:00	6	f	5099595054	8	13	27	Tue Apr 29 21:54:14 +0800 2014		3.73561E+15	Ô¸Ò»ÇÐ°²ºÃ£¡£¡[ÂíÉÏÓÐ¶ÔÏó]£¡[À¯Öò] http://t.cn/RP4G51J
